,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance,CfExternalRiskEstimate,CfMSinceOldestTradeOpen,CfMSinceMostRecentTradeOpen,CfAverageMInFile,CfNumSatisfactoryTrades,CfNumTrades60Ever2DerogPubRec,CfNumTrades90Ever2DerogPubRec,CfPercentTradesNeverDelq,CfMSinceMostRecentDelq,CfMaxDelq2PublicRecLast12M,CfMaxDelqEver,CfNumTotalTrades,CfNumTradesOpeninLast12M,CfPercentInstallTrades,CfMSinceMostRecentInqexcl7days,CfNumInqLast6M,CfNumInqLast6Mexcl7days,CfNetFractionRevolvingBurden,CfNetFractionInstallBurden,CfNumRevolvingTradesWBalance,CfNumInstallTradesWBalance,CfNumBank2NatlTradesWHighUtilization,CfPercentTradesWBalance,GoalScore,GoalValue,GoalName,method,model
6658,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,85.0,109.0,35.0,73.0,4.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.0,0.0,0.0,-7.0,1.0,0.0,2.0,-8.0,1.0,-8.0,0.0,33.0,0.7278806058065838,1,RiskPerformance,DiCE-kdtree,MLP
5889,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,76.0,164.0,11.0,77.0,16.0,1.0,0.0,88.0,26.0,6.0,5.0,17.0,1.0,12.0,-7.0,0.0,0.0,5.0,-8.0,1.0,1.0,0.0,25.0,0.7079364097087847,1,RiskPerformance,DiCE-kdtree,MLP
3631,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,78.0,92.0,10.0,54.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,1.0,14.0,9.0,0.0,0.0,43.0,-8.0,4.0,1.0,1.0,63.0,0.5996496166229663,1,RiskPerformance,DiCE-kdtree,MLP
10395,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,86.0,138.0,16.0,97.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,0.0,61.0,-8.0,0.0,0.0,24.0,-8.0,2.0,1.0,0.0,60.0,0.7172265147926987,1,RiskPerformance,DiCE-kdtree,MLP
6309,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,81.0,137.0,1.0,56.0,22.0,1.0,0.0,92.0,36.0,6.0,5.0,24.0,3.0,21.0,7.0,0.0,0.0,3.0,-8.0,3.0,1.0,0.0,50.0,0.7585802142121403,1,RiskPerformance,DiCE-kdtree,MLP
7487,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,76.0,131.0,21.0,67.0,15.0,1.0,0.0,81.0,11.0,3.0,5.0,16.0,0.0,19.0,-7.0,1.0,1.0,5.0,-8.0,1.0,1.0,1.0,50.0,0.6027616555189546,1,RiskPerformance,DiCE-kdtree,MLP
7736,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,81.0,147.0,11.0,90.0,9.0,1.0,0.0,90.0,42.0,6.0,5.0,10.0,1.0,10.0,1.0,2.0,2.0,0.0,-8.0,2.0,-8.0,0.0,29.0,0.5159636580783062,1,RiskPerformance,DiCE-kdtree,MLP
2342,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,89.0,153.0,19.0,67.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,0.0,36.0,-7.0,0.0,0.0,6.0,-8.0,2.0,1.0,0.0,60.0,0.7509860959511317,1,RiskPerformance,DiCE-kdtree,MLP
1041,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,88.0,156.0,17.0,140.0,5.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.0,0.0,20.0,-7.0,0.0,0.0,20.0,-8.0,2.0,1.0,0.0,75.0,0.848945089692719,1,RiskPerformance,DiCE-kdtree,MLP
9876,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,74.0,138.0,23.0,89.0,9.0,0.0,0.0,89.0,1.0,4.0,6.0,9.0,0.0,22.0,0.0,0.0,0.0,3.0,-8.0,1.0,-8.0,0.0,25.0,0.7827264474412838,1,RiskPerformance,DiCE-kdtree,MLP
3669,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,72.0,80.0,4.0,112.0,22.0,1.0,1.0,100.0,-7.0,6.0,8.0,3.0,3.0,18.0,3.0,2.0,2.0,16.0,-8.0,6.0,1.0,0.0,67.0,0.8079623258259621,1,RiskPerformance,DiCE-kdtree,MLP
5722,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,90.0,155.0,11.0,72.0,6.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,-8.0,2.0,-8.0,0.0,50.0,0.8246575140538017,1,RiskPerformance,DiCE-kdtree,MLP
5847,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,78.0,131.0,12.0,74.0,8.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.0,0.0,25.0,0.0,1.0,1.0,46.0,-8.0,2.0,1.0,1.0,75.0,0.543500912523738,1,RiskPerformance,DiCE-kdtree,MLP
7197,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,84.0,158.0,6.0,83.0,5.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.0,2.0,20.0,0.0,0.0,0.0,41.0,-8.0,1.0,1.0,0.0,67.0,0.6456874404508444,1,RiskPerformance,DiCE-kdtree,MLP
5878,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,86.0,136.0,7.0,82.0,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,1.0,9.0,-7.0,1.0,1.0,6.0,-8.0,2.0,-8.0,0.0,50.0,0.7809965177104209,1,RiskPerformance,DiCE-kdtree,MLP
5906,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,85.0,139.0,2.0,59.0,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,0.0,-7.0,0.0,0.0,6.0,-8.0,5.0,-8.0,0.0,71.0,0.8283528022167469,1,RiskPerformance,DiCE-kdtree,MLP
8974,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,84.0,137.0,3.0,87.0,22.0,0.0,0.0,95.0,-8.0,6.0,6.0,22.0,1.0,41.0,0.0,0.0,0.0,8.0,-8.0,2.0,1.0,0.0,43.0,0.814642453549705,1,RiskPerformance,DiCE-kdtree,MLP
9855,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,80.0,115.0,10.0,58.0,16.0,0.0,0.0,94.0,-8.0,6.0,6.0,16.0,1.0,31.0,0.0,0.0,0.0,18.0,-8.0,1.0,1.0,0.0,40.0,0.6711193060923605,1,RiskPerformance,DiCE-kdtree,MLP
4008,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,83.0,152.0,2.0,74.0,10.0,0.0,0.0,85.0,37.0,6.0,6.0,16.0,4.0,15.0,5.0,0.0,0.0,8.0,-8.0,5.0,-8.0,0.0,63.0,0.697689633324993,1,RiskPerformance,DiCE-kdtree,MLP
6567,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,86.0,129.0,13.0,74.0,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,35.0,0.0,0.0,0.0,10.0,-8.0,3.0,1.0,0.0,80.0,0.655340788356258,1,RiskPerformance,DiCE-kdtree,MLP
7614,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,90.0,131.0,22.0,90.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,50.0,-7.0,0.0,0.0,2.0,-8.0,1.0,1.0,0.0,50.0,0.8471414068367892,1,RiskPerformance,DiCE-kdtree,MLP
7052,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,89.0,131.0,29.0,60.0,6.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.0,0.0,17.0,-8.0,0.0,0.0,5.0,-8.0,1.0,1.0,0.0,40.0,0.6876506654961969,1,RiskPerformance,DiCE-kdtree,MLP
492,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,88.0,138.0,2.0,71.0,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,3.0,33.0,-7.0,0.0,0.0,4.0,-8.0,2.0,1.0,0.0,75.0,0.7523686976835372,1,RiskPerformance,DiCE-kdtree,MLP
2744,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,93.0,95.0,11.0,131.0,8.0,0.0,0.0,100.0,-7.0,7.0,8.0,2.0,1.0,0.0,-7.0,0.0,0.0,1.0,-8.0,3.0,-8.0,0.0,38.0,0.7377782694819548,1,RiskPerformance,DiCE-kdtree,MLP
2205,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,87.0,130.0,12.0,46.0,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,0.0,12.0,0.0,0.0,0.0,4.0,-8.0,2.0,-8.0,0.0,40.0,0.7058834875981705,1,RiskPerformance,DiCE-kdtree,MLP
3788,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,91.0,153.0,16.0,107.0,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,0.0,14.0,5.0,0.0,0.0,2.0,-8.0,1.0,-8.0,0.0,100.0,0.9018056384585282,1,RiskPerformance,DiCE-kdtree,MLP
8718,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,89.0,148.0,15.0,79.0,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,0.0,33.0,0.0,0.0,0.0,2.0,-8.0,3.0,1.0,0.0,80.0,0.7147687940120981,1,RiskPerformance,DiCE-kdtree,MLP
5008,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,73.0,174.0,3.0,63.0,13.0,1.0,0.0,86.0,18.0,6.0,5.0,14.0,2.0,36.0,3.0,2.0,2.0,24.0,-8.0,2.0,1.0,0.0,75.0,0.5387386079629246,1,RiskPerformance,DiCE-kdtree,MLP
1752,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,76.0,145.0,16.0,90.0,5.0,1.0,1.0,86.0,60.0,6.0,4.0,7.0,0.0,29.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,-8.0,67.0,0.5940934036457747,1,RiskPerformance,DiCE-kdtree,MLP
7880,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,72.0,180.0,13.0,70.0,23.0,1.0,0.0,88.0,14.0,6.0,5.0,25.0,0.0,21.0,10.0,0.0,0.0,15.0,-8.0,3.0,1.0,0.0,40.0,0.680834606792977,1,RiskPerformance,DiCE-kdtree,MLP
6710,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,86.0,153.0,7.0,88.0,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,1.0,27.0,-7.0,0.0,0.0,5.0,-8.0,2.0,1.0,0.0,43.0,0.8203076925122088,1,RiskPerformance,DiCE-kdtree,MLP
1947,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,73.0,169.0,6.0,105.0,20.0,0.0,0.0,95.0,21.0,6.0,6.0,21.0,1.0,14.0,0.0,0.0,0.0,39.0,21.0,2.0,2.0,0.0,57.0,0.5394601705443905,1,RiskPerformance,DiCE-kdtree,MLP
7201,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,90.0,121.0,25.0,87.0,8.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.0,0.0,13.0,0.0,1.0,1.0,8.0,-8.0,2.0,1.0,0.0,43.0,0.7595859937354887,1,RiskPerformance,DiCE-kdtree,MLP
10091,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,80.0,88.0,8.0,48.0,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,2.0,25.0,-7.0,0.0,0.0,3.0,-8.0,2.0,1.0,0.0,38.0,0.5566757962412692,1,RiskPerformance,DiCE-kdtree,MLP
3535,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,82.0,108.0,7.0,47.0,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,2.0,2.0,20.0,23.0,0.0,0.0,19.0,-8.0,2.0,1.0,0.0,60.0,0.739628948474783,1,RiskPerformance,DiCE-kdtree,MLP
5518,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,87.0,138.0,6.0,89.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,1.0,41.0,6.0,0.0,0.0,8.0,-8.0,2.0,1.0,0.0,75.0,0.7328769801242963,1,RiskPerformance,DiCE-kdtree,MLP
4359,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,82.0,125.0,16.0,63.0,9.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,0.0,33.0,0.0,1.0,0.0,28.0,-8.0,1.0,1.0,0.0,40.0,0.6636375434863253,1,RiskPerformance,DiCE-kdtree,MLP
10251,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,75.0,156.0,33.0,93.0,14.0,0.0,0.0,93.0,11.0,4.0,6.0,14.0,0.0,29.0,12.0,0.0,0.0,16.0,-8.0,4.0,1.0,0.0,71.0,0.6306499143792199,1,RiskPerformance,DiCE-kdtree,MLP
3701,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,78.0,132.0,12.0,91.0,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,0.0,37.0,0.0,1.0,1.0,50.0,-8.0,4.0,2.0,1.0,67.0,0.7006793870340798,1,RiskPerformance,DiCE-kdtree,MLP
2081,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,83.0,144.0,18.0,68.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,0.0,23.0,0.0,0.0,0.0,3.0,-8.0,3.0,-8.0,0.0,100.0,0.7369300336522903,1,RiskPerformance,DiCE-kdtree,MLP
3155,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,75.0,135.0,3.0,58.0,32.0,0.0,0.0,97.0,29.0,6.0,6.0,22.0,3.0,6.0,7.0,0.0,0.0,17.0,-8.0,6.0,1.0,0.0,70.0,0.6333452668512773,1,RiskPerformance,DiCE-kdtree,MLP
9714,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,69.0,150.0,18.0,76.0,19.0,0.0,0.0,95.0,27.0,6.0,6.0,21.0,0.0,33.0,1.0,1.0,1.0,34.0,-8.0,1.0,1.0,1.0,67.0,0.7093280080396788,1,RiskPerformance,DiCE-kdtree,MLP
5156,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,71.0,143.0,12.0,65.0,19.0,2.0,2.0,100.0,-7.0,7.0,8.0,19.0,0.0,21.0,-7.0,0.0,0.0,22.0,37.0,2.0,2.0,0.0,50.0,0.6078282888261034,1,RiskPerformance,DiCE-kdtree,MLP
9546,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,88.0,199.0,6.0,78.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,1.0,14.0,-7.0,0.0,0.0,14.0,-8.0,2.0,-8.0,0.0,67.0,0.8253213154795376,1,RiskPerformance,DiCE-kdtree,MLP
9274,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,75.0,141.0,8.0,71.0,7.0,1.0,1.0,78.0,25.0,6.0,3.0,9.0,1.0,33.0,0.0,0.0,0.0,2.0,-8.0,1.0,1.0,0.0,50.0,0.523819767772043,1,RiskPerformance,DiCE-kdtree,MLP
3827,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,75.0,153.0,15.0,83.0,22.0,0.0,0.0,95.0,20.0,6.0,6.0,39.0,0.0,18.0,1.0,5.0,5.0,13.0,-8.0,1.0,-8.0,0.0,33.0,0.6588201632286004,1,RiskPerformance,DiCE-kdtree,MLP
4788,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,77.0,169.0,29.0,94.0,13.0,1.0,1.0,93.0,32.0,6.0,2.0,15.0,0.0,33.0,-8.0,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,50.0,0.6417405631841997,1,RiskPerformance,DiCE-kdtree,MLP
8812,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,71.0,182.0,20.0,76.0,13.0,1.0,1.0,85.0,16.0,6.0,6.0,14.0,0.0,31.0,19.0,0.0,0.0,35.0,-8.0,2.0,1.0,1.0,50.0,0.7476611478714629,1,RiskPerformance,DiCE-kdtree,MLP
3957,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,84.0,80.0,13.0,74.0,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,2.0,0.0,21.0,1.0,2.0,2.0,14.0,-8.0,2.0,1.0,0.0,43.0,0.9004730848205027,1,RiskPerformance,DiCE-kdtree,MLP
134,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,83.0,106.0,3.0,62.0,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,5.0,11.0,-7.0,4.0,4.0,17.0,-8.0,2.0,1.0,0.0,60.0,0.7754592315290129,1,RiskPerformance,DiCE-kdtree,MLP
3597,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,83.0,50.0,25.0,144.0,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,0.0,29.0,-8.0,0.0,0.0,54.0,-8.0,2.0,1.0,0.0,75.0,0.8472124250695188,1,RiskPerformance,DiCE-kdtree,MLP
5036,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,65.0,65.0,6.0,44.0,16.0,1.0,1.0,100.0,-7.0,6.0,8.0,16.0,1.0,19.0,7.0,0.0,0.0,35.0,-8.0,4.0,1.0,0.0,71.0,0.5450109048708079,1,RiskPerformance,DiCE-kdtree,MLP
2808,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,70.0,166.0,17.0,77.0,27.0,0.0,0.0,81.0,3.0,4.0,6.0,17.0,0.0,30.0,-7.0,0.0,0.0,25.0,-8.0,3.0,2.0,0.0,36.0,0.6091870028753806,1,RiskPerformance,DiCE-kdtree,MLP
7727,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,71.0,161.0,4.0,70.0,12.0,1.0,1.0,100.0,-7.0,6.0,8.0,12.0,2.0,33.0,2.0,5.0,5.0,12.0,-8.0,2.0,-8.0,0.0,50.0,0.617275456900606,1,RiskPerformance,DiCE-kdtree,MLP
224,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,82.0,163.0,38.0,92.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,0.0,17.0,18.0,0.0,0.0,33.0,-8.0,4.0,-8.0,0.0,100.0,0.7300758257725661,1,RiskPerformance,DiCE-kdtree,MLP
10405,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,83.0,151.0,4.0,62.0,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,1.0,20.0,23.0,0.0,0.0,33.0,-8.0,3.0,1.0,0.0,67.0,0.8297499519979091,1,RiskPerformance,DiCE-kdtree,MLP
3586,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,87.0,133.0,11.0,88.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,1.0,14.0,22.0,0.0,0.0,3.0,14.0,1.0,1.0,0.0,67.0,0.9131817225066058,1,RiskPerformance,DiCE-kdtree,MLP
133,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,86.0,168.0,15.0,85.0,33.0,0.0,0.0,97.0,51.0,6.0,6.0,34.0,0.0,38.0,-7.0,0.0,0.0,3.0,-8.0,3.0,2.0,0.0,56.0,0.7466134430337276,1,RiskPerformance,DiCE-kdtree,MLP
5599,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,88.0,113.0,25.0,72.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,21.0,0.0,0.0,0.0,4.0,-8.0,1.0,1.0,0.0,25.0,0.7395434734929709,1,RiskPerformance,DiCE-kdtree,MLP
9034,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,78.0,146.0,23.0,81.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,36.0,0.0,1.0,1.0,20.0,-8.0,2.0,1.0,0.0,60.0,0.7657947874318377,1,RiskPerformance,DiCE-kdtree,MLP
10060,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,81.0,136.0,24.0,63.0,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,0.0,21.0,-7.0,0.0,0.0,42.0,39.0,1.0,2.0,0.0,60.0,0.6590344928860868,1,RiskPerformance,DiCE-kdtree,MLP
7618,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,77.0,161.0,2.0,68.0,24.0,0.0,0.0,96.0,18.0,6.0,6.0,25.0,1.0,12.0,-7.0,0.0,0.0,5.0,-8.0,3.0,1.0,0.0,57.0,0.7224263799565869,1,RiskPerformance,DiCE-kdtree,MLP
10371,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,87.0,146.0,6.0,85.0,6.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.0,1.0,50.0,6.0,0.0,0.0,14.0,-8.0,1.0,2.0,0.0,75.0,0.7201681855785489,1,RiskPerformance,DiCE-kdtree,MLP
6263,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,76.0,157.0,15.0,93.0,10.0,2.0,1.0,91.0,40.0,6.0,5.0,11.0,0.0,18.0,-8.0,0.0,0.0,0.0,-8.0,0.0,-8.0,0.0,0.0,0.6848988004415603,1,RiskPerformance,DiCE-kdtree,MLP
6826,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,86.0,170.0,37.0,106.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,0.0,25.0,-8.0,0.0,0.0,18.0,-8.0,2.0,1.0,0.0,60.0,0.7751537921700056,1,RiskPerformance,DiCE-kdtree,MLP
10444,79,66,19,35,5,0,0,100,-7,7,8,5,0,60,-7,0,0,35,36,2,3,0,100,0,76.0,82.0,19.0,55.0,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,0.0,40.0,0.0,2.0,2.0,40.0,36.0,2.0,3.0,1.0,71.0,0.5208650319696461,1,RiskPerformance,DiCE-kdtree,MLP
10391,79,66,19,35,5,0,0,100,-7,7,8,5,0,60,-7,0,0,35,36,2,3,0,100,0,83.0,61.0,15.0,28.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,0.0,54.0,17.0,0.0,0.0,3.0,74.0,2.0,3.0,0.0,63.0,0.7719086567231443,1,RiskPerformance,DiCE-kdtree,MLP
7098,79,66,19,35,5,0,0,100,-7,7,8,5,0,60,-7,0,0,35,36,2,3,0,100,0,76.0,85.0,5.0,46.0,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,2.0,37.0,7.0,0.0,0.0,34.0,37.0,6.0,2.0,0.0,80.0,0.7854415236417189,1,RiskPerformance,DiCE-kdtree,MLP
4531,79,66,19,35,5,0,0,100,-7,7,8,5,0,60,-7,0,0,35,36,2,3,0,100,0,83.0,75.0,17.0,41.0,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,38.0,-7.0,0.0,0.0,4.0,65.0,1.0,3.0,0.0,50.0,0.6312939867706711,1,RiskPerformance,DiCE-kdtree,MLP
8878,79,66,19,35,5,0,0,100,-7,7,8,5,0,60,-7,0,0,35,36,2,3,0,100,0,80.0,108.0,6.0,48.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,4.0,60.0,0.0,0.0,0.0,9.0,50.0,1.0,4.0,0.0,71.0,0.5203735722747856,1,RiskPerformance,DiCE-kdtree,MLP
2171,79,66,19,35,5,0,0,100,-7,7,8,5,0,60,-7,0,0,35,36,2,3,0,100,0,76.0,146.0,12.0,54.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,36.0,0.0,0.0,0.0,48.0,49.0,2.0,3.0,0.0,100.0,0.6291709858448522,1,RiskPerformance,DiCE-kdtree,MLP
5000,79,66,19,35,5,0,0,100,-7,7,8,5,0,60,-7,0,0,35,36,2,3,0,100,0,83.0,81.0,10.0,43.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,1.0,43.0,19.0,0.0,0.0,17.0,87.0,6.0,2.0,0.0,100.0,0.6091880782864846,1,RiskPerformance,DiCE-kdtree,MLP
2788,79,66,19,35,5,0,0,100,-7,7,8,5,0,60,-7,0,0,35,36,2,3,0,100,0,78.0,30.0,6.0,37.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,2.0,3.0,44.0,-7.0,0.0,0.0,17.0,21.0,2.0,2.0,0.0,44.0,0.5453936700461446,1,RiskPerformance,DiCE-kdtree,MLP
